Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda
Nissan,Frontier,2006,90871,Vermelho,Manual,Flex,4,51192.8
Ford,EcoSport,2005,86143,Azul,Manual,Diesel,2,47880.4
Ford,Ka,2004,183371,Cinza,Automático,Flex,2,31940.799999999996
Volkswagen,Gol,2016,128268,Preto,Automático,Flex,2,50468.4
Volkswagen,T-Cross,2007,166033,Branco,Automático,Diesel,4,30238.4
Hyundai,HB20,2000,24466,Vermelho,Automático,Flex,2,46995.8
Toyota,Hilux,,146834,Preto,Manual,Gasolina,2,76852.2
Toyota,Yaris,2016,150002,Preto,Automático,Flex,4,71146.6
Hyundai,HB20S,2002,185285,Prata,Automático,Flex,2,21501.0
Jeep,Compass,2012,70191,Preto,Manual,Diesel,4,97430.8
Ford,Ranger,2007,181446,Vermelho,Automático,Gasolina,2,30611.800000000003
Renault,Duster,2015,187974,Cinza,Manual,Flex,2,27233.200000000004
Ford,Ka,2023,70555,Preto,Manual,Diesel,4,76412.0
Nissan,Frontier,2006,101878,Branco,Manual,Flex,4,57579.4
Volkswagen,T-Cross,2020,54875,Vermelho,Manual,Flex,2,64057.0
Ford,Ka,2014,170386,Cinza,Automático,Flex,2,45090.8
Volkswagen,Polo,2023,183247,Azul,Manual,Gasolina,2,43235.6
Ford,Ka,2001,180050,Cinza,Manual,Diesel,4,27246.0
Nissan,Versa,2023,189487,Vermelho,Automático,Gasolina,2,59990.6
Jeep,Renegade,2001,82460,Azul,Manual,Flex,2,76472.0
Renault,Duster,2009,46255,Cinza,Manual,Gasolina,4,50430.0
Fiat,Argo,2004,49662,Branco,Automático,Flex,2,41656.6
Hyundai,Creta,2003,88082,Preto,Manual,Gasolina,2,46162.600000000006
Hyundai,HB20S,2014,80366,Vermelho,Automático,Diesel,2,63197.8
Renault,Duster,2012,49496,Preto,Automático,Gasolina,4,50493.8
Ford,EcoSport,2016,103483,Preto,Manual,Diesel,2,58969.399999999994
Fiat,Argo,2020,47791,Cinza,Automático,Flex,4,66366.8
Nissan,Frontier,2022,188307,Vermelho,Manual,Diesel,2,63316.600000000006
Toyota,Corolla,2000,39140,Preto,Automático,Flex,4,69430.0
Ford,Ranger,2017,109865,Prata,Automático,Gasolina,4,66065.0
Jeep,Compass,2014,163148,Branco,Manual,Gasolina,4,80636.4
Volkswagen,Virtus,2013,175854,Azul,Manual,Diesel,4,31643.199999999997
Chevrolet,S10,2008,108875,Cinza,Automático,Gasolina,4,46492.0
Ford,Ranger,2011,51632,Vermelho,Manual,Gasolina,4,68462.6
Chevrolet,S10,2004,22203,Vermelho,Manual,Flex,2,48590.4
Ford,EcoSport,2022,93392,Cinza,Manual,Gasolina,4,70341.6
Renault,Duster,2001,112026,Preto,Automático,Flex,2,30645.8
Chevrolet,S10,2022,45642,Cinza,Manual,Diesel,2,75434.6
Ford,Ranger,2022,126646,Vermelho,Automático,Gasolina,4,62961.8
Hyundai,HB20,2006,121430,Prata,Automático,Diesel,2,42312.0
Chevrolet,S10,2020,9486,Preto,Automático,Gasolina,2,83893.8
Ford,EcoSport,2008,191667,Azul,Manual,Diesel,2,28836.6
Toyota,Hilux,2017,163230,Cinza,Manual,Diesel,4,74365.0
Volkswagen,T-Cross,2003,14681,Vermelho,Manual,Flex,2,50455.8
Toyota,Yaris,2001,54790,Azul,Manual,Gasolina,2,72842.0
Fiat,Argo,2023,55052,Vermelho,Manual,Diesel,2,75787.6
Ford,Ka,2000,77237,Vermelho,Manual,Flex,4,42482.6
Honda,HR-V,2011,15372,Prata,Automático,Diesel,4,86364.6
Jeep,Renegade,2012,26611,Preto,Automático,Diesel,2,97788.8
Toyota,Yaris,2013,5523,Cinza,Manual,Diesel,2,93749.4
Chevrolet,Tracker,2004,45793,Preto,Automático,Gasolina,4,49730.4
Renault,Duster,2002,151305,Vermelho,Automático,Gasolina,2,22812.0
Jeep,Compass,2003,116465,Prata,Automático,Diesel,2,74589.0
Honda,Civic,2016,156027,Azul,Manual,Diesel,4,66436.6
Nissan,Frontier,2018,47524,Prata,Automático,Diesel,2,1241962.0
Ford,Ka,2010,42621,Vermelho,Automático,Gasolina,2,71414.8
Renault,Kwid,2007,91418,Preto,Automático,Diesel,2,43770.399999999994
Ford,Ranger,2011,199073,Azul,Manual,Diesel,4,38900.4
Fiat,Argo,2017,81597,Preto,Automático,Diesel,4,57200.6
Honda,Fit,2017,15,Prata,Manual,Diesel,4,99424.0
Ford,Ranger,2008,4410,Azul,Manual,Gasolina,4,70542.0
Chevrolet,S10,2004,18964,Branco,Manual,Flex,2,52126.2
Fiat,Argo,,70671,Prata,Manual,Flex,4,67829.8
Hyundai,HB20,2016,114128,Azul,Automático,Diesel,4,53238.4
Nissan,Versa,2012,73484,Prata,Automático,Flex,4,68958.2
Honda,Fit,2005,139674,Cinza,Automático,Flex,2,57591.2
Volkswagen,Gol,2023,126003,Prata,Automático,Gasolina,2,60042.4
Renault,Duster,2021,7232,Branco,Automático,Diesel,4,78278.6
Toyota,Yaris,2013,188317,Azul,Automático,Gasolina,2,62473.6
Ford,EcoSport,2014,115606,Azul,Automático,Flex,4,55721.8
Renault,Sandero,2022,179022,Prata,Automático,Flex,2,45444.6
Renault,Sandero,2013,91602,Preto,Manual,Diesel,4,44862.6
Volkswagen,Virtus,2003,28381,Cinza,Manual,Diesel,2,51710.8
Volkswagen,Virtus,2017,101647,Cinza,Automático,Gasolina,4,50316.6
Fiat,Cronos,2000,117174,Prata,Manual,Diesel,2,22644.199999999997
Honda,Fit,2011,76305,Cinza,Manual,Flex,2,75115.0
Chevrolet,Tracker,2021,56025,Cinza,Manual,Gasolina,4,77211.0
Nissan,Kicks,2008,82192,Prata,Automático,Gasolina,4,58119.600000000006
Volkswagen,Virtus,2009,184778,Branco,Manual,Diesel,2,30470.4
Volkswagen,Gol,2020,819,Azul,Manual,Diesel,2,78969.2
Toyota,Yaris,2017,166455,Prata,Automático,Flex,4,73279.0
Hyundai,HB20,2016,erro_medicao,Preto,Automático,Gasolina,4,67070.0
Volkswagen,Polo,2018,5640,Vermelho,Automático,Gasolina,2,78950.0
Hyundai,HB20,,59888,Branco,Manual,Gasolina,2,51284.4
Fiat,Cronos,2015,102288,Prata,Manual,Gasolina,4,48700.4
Chevrolet,Onix Plus,2006,62244,Branco,Automático,Flex,4,51080.2
Renault,Sandero,2008,199647,Vermelho,Automático,Flex,2,24009.6
Volkswagen,T-Cross,2007,185159,Cinza,Automático,Flex,2,19887.200000000004
Ford,Ranger,2006,31915,Cinza,Automático,Diesel,2,66689.0
Hyundai,Creta,2009,43642,Vermelho,Automático,Flex,4,55619.6
Toyota,Hilux,2007,115290,Cinza,Manual,Flex,2,69372.0
Nissan,Frontier,2023,187683,Branco,Automático,Flex,4,65919.4
Toyota,Corolla,2016,110433,Cinza,Manual,Flex,2,83339.4
Volkswagen,Gol,2011,130014,Vermelho,Automático,Diesel,2,43101.2
Honda,Fit,2013,177961,Vermelho,Manual,Gasolina,4,59708.799999999996
Renault,Sandero,2011,41215,Azul,Manual,Gasolina,4,54604.0
Chevrolet,Tracker,2001,2487,Vermelho,Automático,Diesel,4,57589.6
Ford,Ranger,2011,99662,Preto,Manual,Flex,2,56987.6
Honda,HR-V,2013,61045,Branco,Manual,Gasolina,2,86830.0
Toyota,Yaris,2006,92594,Vermelho,Automático,Gasolina,4,74380.2
Hyundai,Creta,2012,115377,Azul,Manual,Gasolina,2,53970.600000000006
Hyundai,HB20,2020,59040,Branco,Manual,Gasolina,4,70275.0
Honda,Fit,2003,101470,Azul,Manual,Flex,2,61832.0
Hyundai,HB20S,2000,90520,Preto,Automático,Gasolina,2,41341.0
Toyota,Corolla,2016,61295,Branco,Automático,Diesel,4,96601.0
Honda,Fit,2002,825,Prata,Manual,Diesel,4,76189.0
Toyota,Corolla,2016,132263,Preto,Manual,Gasolina,4,82301.4
Ford,EcoSport,2007,174166,Preto,Automático,Flex,2,40488.8
Renault,Kwid,2002,130981,Cinza,Automático,Gasolina,2,26302.800000000003
Nissan,Kicks,2009,194562,Vermelho,Manual,Gasolina,2,41690.6
Ford,Ranger,2001,185871,Preto,Manual,Gasolina,2,22274.799999999996
Ford,EcoSport,2021,39553,Branco,Manual,Diesel,4,85832.4
Hyundai,HB20,2003,94305,Prata,Automático,Diesel,4,39150.0
Volkswagen,Virtus,2013,6813,Branco,Manual,Flex,2,64288.399999999994
Jeep,Renegade,2010,26350,Branco,Manual,Gasolina,4,95007.0
Hyundai,HB20S,2013,160064,Prata,Manual,Gasolina,2,41253.2
Volkswagen,T-Cross,2012,165047,Azul,Automático,Gasolina,4,38512.6
Toyota,Corolla,2003,156064,Cinza,Manual,Gasolina,4,54790.2
Jeep,Renegade,2001,174808,Vermelho,Manual,Diesel,2,59269.4
Hyundai,Creta,2001,132309,Preto,Manual,Flex,2,25908.2
Jeep,Renegade,2010,4943,Vermelho,Automático,Diesel,4,105256.4
Jeep,Compass,2021,184989,Cinza,Manual,Gasolina,2,88070.2
Fiat,Cronos,2004,130257,Azul,Manual,Diesel,4,25584.6
Renault,Duster,2008,92055,Prata,Automático,Flex,2,39682.0
Fiat,Mobi,2019,92292,Vermelho,Manual,Gasolina,4,62054.6
Volkswagen,Gol,2020,152292,Branco,Automático,Gasolina,2,46404.6
Chevrolet,S10,2016,178870,Preto,Automático,Diesel,4,41204.0
Honda,Civic,2011,28694,Preto,Automático,Diesel,2,84984.2
Nissan,Frontier,2017,159322,Azul,Automático,Diesel,4,62769.6
Chevrolet,Tracker,2002,164299,Cinza,Automático,Flex,4,23635.199999999997
Honda,Fit,2004,78305,Cinza,Automático,Flex,2,64092.0
Volkswagen,Virtus,2020,184992,Prata,Manual,Flex,4,46451.6
Volkswagen,T-Cross,2019,10447,Cinza,Automático,Gasolina,2,80835.6
Toyota,Corolla,2013,74045,Vermelho,Manual,Gasolina,2,81760.0
Nissan,Versa,2015,22865,Preto,Automático,Diesel,4,79111.0
Renault,Sandero,2018,55450,Prata,Manual,Gasolina,2,63771.0
Jeep,Compass,2008,16134,Cinza,Manual,Flex,2,96179.2
Fiat,Cronos,2016,52378,Branco,Automático,Gasolina,2,58402.4
Fiat,Argo,2021,147273,Preto,Manual,Diesel,2,45874.4
Volkswagen,Virtus,2006,106889,Prata,Manual,Diesel,2,38026.2
Fiat,Mobi,2009,150008,Preto,Automático,Diesel,4,32451.399999999998
Volkswagen,Gol,2003,192824,Vermelho,Manual,Diesel,2,17384.199999999997
Jeep,Compass,2009,196381,Azul,Manual,Gasolina,2,59270.8
Volkswagen,T-Cross,2002,152834,Cinza,Automático,Diesel,4,24900.2
Toyota,Corolla,2023,3228,Azul,Manual,Gasolina,2,118311.4
Renault,Duster,2008,59405,Cinza,Manual,Diesel,2,45694.0
Ford,Ranger,2012,114764,Cinza,Automático,Diesel,4,51781.2
Hyundai,HB20S,2000,68946,Branco,Manual,Gasolina,4,45523.8
Renault,Sandero,2014,131480,Vermelho,Manual,Flex,4,45711.0
Renault,Sandero,2014,118780,Branco,Automático,Flex,2,44628.0
Chevrolet,Onix Plus,2010,47497,Vermelho,Manual,Flex,2,1241962.0
Nissan,Frontier,2009,51419,Vermelho,Automático,Flex,4,1241962.0
Nissan,Frontier,2006,189159,Vermelho,Automático,Diesel,4,38094.200000000004
Honda,Fit,2000,119216,Cinza,Manual,Gasolina,4,55082.8
Hyundai,HB20,2006,125733,Cinza,Manual,Flex,2,37369.399999999994
Jeep,Renegade,2004,120262,Cinza,Automático,Diesel,4,68853.6
Ford,EcoSport,2022,136845,Branco,Automático,Gasolina,2,61893.0
Ford,Ka,2015,184058,Prata,Automático,Diesel,4,1241962.0
Nissan,Kicks,2007,102301,Azul,Automático,Flex,2,56509.8
Renault,Kwid,2021,190247,Vermelho,Manual,Gasolina,4,38812.6
Toyota,Yaris,2001,136689,Branco,Automático,Gasolina,4,57209.2
Honda,Civic,2007,199309,Cinza,Manual,Diesel,4,40927.2
Volkswagen,Polo,2013,118400,Azul,Manual,Diesel,4,43094.0
Honda,Civic,2003,134979,Cinza,Manual,Gasolina,2,51374.2
Chevrolet,Onix,2023,13841,Prata,Manual,Flex,4,82326.8
Honda,Fit,2014,90866,Cinza,Manual,Flex,4,77096.8
Renault,Duster,2006,180899,Vermelho,Manual,Gasolina,4,18532.199999999997
Jeep,Renegade,2019,185151,Preto,Manual,Gasolina,2,77315.79999999999
Renault,Kwid,2007,192539,Azul,Manual,Flex,4,16801.200000000004
Nissan,Kicks,2010,179163,Cinza,Automático,Flex,4,47041.399999999994
Jeep,Compass,2001,54501,Prata,Manual,Diesel,4,1241962.0
Fiat,Toro,2008,61855,Azul,Manual,Diesel,2,50102.0
Jeep,Renegade,2005,97735,Preto,Manual,Flex,2,77935.0
Honda,Fit,2022,91822,Azul,Automático,Gasolina,2,86554.6
Honda,HR-V,2000,150931,Vermelho,Manual,Gasolina,2,47592.8
Honda,Fit,2002,72352,Vermelho,Manual,Diesel,2,59387.6
Fiat,Toro,2009,180765,Vermelho,Manual,Gasolina,2,27243.0
Nissan,Frontier,2004,147620,Prata,Manual,Gasolina,4,37615.0
Volkswagen,Polo,2011,121780,Preto,Automático,Gasolina,2,44987.0
Hyundai,Creta,2022,84581,Vermelho,Automático,Gasolina,4,71953.8
Nissan,Versa,2000,119156,Cinza,Manual,Diesel,4,45394.8
Honda,Civic,2008,33385,Preto,Manual,Gasolina,4,83681.0
Nissan,Frontier,2020,155716,Vermelho,Automático,Flex,2,66033.8
Chevrolet,Onix Plus,2012,5639,Preto,Automático,Diesel,2,65695.2
Ford,EcoSport,2018,77152,Azul,Automático,Gasolina,4,68540.6
Ford,Ranger,2006,20580,Cinza,Automático,Gasolina,4,68403.0
Hyundai,HB20,2015,98304,Branco,Automático,Gasolina,4,58005.2
Hyundai,HB20,2007,26974,Vermelho,Automático,Diesel,2,58701.2
Volkswagen,Virtus,2018,176445,Cinza,Manual,Gasolina,4,42665.0
Chevrolet,S10,2006,113262,Prata,Manual,Diesel,4,34167.6
Renault,Sandero,2022,47612,Azul,Automático,Flex,4,69971.6
Nissan,Versa,2003,155833,Vermelho,Automático,Gasolina,2,1241962.0
Jeep,Compass,2009,10701,Branco,Automático,Diesel,2,99137.8
Jeep,Renegade,2000,20822,Azul,Manual,Flex,2,83517.6
Renault,Duster,2016,14970,Cinza,Automático,Diesel,2,63494.0
Ford,Ranger,2020,86728,Azul,Manual,Gasolina,2,77634.4
Renault,Duster,2012,35847,Cinza,Manual,Diesel,4,57675.6
Nissan,Frontier,2018,23103,Preto,Automático,Gasolina,4,91961.4
Chevrolet,Onix,2012,188551,Vermelho,Automático,Diesel,4,28627.800000000003
Honda,Civic,2008,120706,Branco,Manual,Flex,2,58991.8
Fiat,Cronos,2004,60787,Prata,Manual,Gasolina,4,41493.6
Honda,HR-V,2022,erro_medicao,Preto,Manual,Flex,2,76558.8
Fiat,Mobi,2000,14974,Vermelho,Automático,Gasolina,2,40243.2
Jeep,Compass,2001,46984,Branco,Automático,Diesel,4,84570.2
Hyundai,HB20,2010,46893,Preto,Automático,Flex,4,64582.4
Nissan,Versa,2003,157386,Branco,Manual,Gasolina,4,40432.8
Honda,Civic,2008,29852,Azul,Automático,Flex,2,83149.6
Renault,Sandero,2004,4953,Branco,Automático,Flex,4,51095.4
Chevrolet,S10,2004,76773,Preto,Automático,Gasolina,4,38421.4
Chevrolet,Onix Plus,2007,28448,Preto,Manual,Diesel,4,55588.4
Ford,EcoSport,2001,31771,Vermelho,Automático,Flex,2,55160.8
Chevrolet,S10,2006,51550,Preto,Automático,Gasolina,2,47423.0
Chevrolet,S10,2016,55378,Azul,Automático,Flex,4,62872.4
Hyundai,HB20S,2010,erro_medicao,Vermelho,Automático,Flex,2,35041.6
Renault,Duster,2014,189809,Branco,Automático,Diesel,4,26731.199999999997
Jeep,Compass,2002,68124,Preto,Manual,Gasolina,2,81770.2
Chevrolet,Onix Plus,2012,191882,Vermelho,Manual,Gasolina,4,27569.6
Jeep,Compass,2017,71892,Vermelho,Manual,Flex,2,100376.6
Hyundai,Creta,2019,151141,Prata,Manual,Diesel,2,53208.8
Chevrolet,Tracker,2019,14695,Vermelho,Manual,Diesel,4,79459.0
Nissan,Kicks,2002,184533,Vermelho,Automático,Diesel,2,27217.4
Ford,Ranger,2001,151855,Prata,Manual,Gasolina,4,35569.0
Honda,Civic,2004,1403,Cinza,Manual,Gasolina,4,84465.4
Nissan,Frontier,2019,106695,Azul,Automático,Flex,4,68549.0
Toyota,Corolla,2004,159399,Preto,Manual,Diesel,2,57726.2
Volkswagen,Virtus,2012,67821,Prata,Manual,Diesel,2,57080.8
Chevrolet,S10,2007,139934,Vermelho,Manual,Gasolina,4,34655.2
Jeep,Compass,2015,198336,Vermelho,Manual,Flex,4,71479.79999999999
Volkswagen,Gol,2017,11430,Preto,Automático,Gasolina,2,69053.0
Fiat,Mobi,2015,165089,Azul,Automático,Gasolina,4,33688.2
Chevrolet,Onix,2000,164718,Branco,Manual,Flex,4,22903.4
Toyota,Corolla,2007,28922,Prata,Manual,Diesel,4,89562.6
Hyundai,HB20,2020,142615,Cinza,Automático,Diesel,4,56349.0
Ford,Ranger,2001,180721,Preto,Manual,Flex,2,21333.800000000003
Toyota,Hilux,2023,92099,Preto,Automático,Diesel,4,91630.2
Jeep,Renegade,2004,156625,Prata,Automático,Flex,2,68166.0
Hyundai,HB20S,2014,179932,Vermelho,Manual,Flex,2,44525.600000000006
Honda,HR-V,2013,191460,Vermelho,Manual,Gasolina,2,56596.0
Hyundai,HB20,2002,60092,Cinza,Manual,Diesel,2,44960.6
Chevrolet,Onix Plus,2006,73114,Prata,Manual,Diesel,4,43472.2
Volkswagen,Virtus,2003,21263,Preto,Manual,Flex,4,45451.4
Volkswagen,Polo,2010,76204,Prata,Manual,Gasolina,4,53372.2
Jeep,Compass,2011,82458,Branco,Manual,Gasolina,4,86993.4
Hyundai,Creta,2014,143304,Preto,Manual,Diesel,2,48802.2
Toyota,Hilux,2005,140164,Cinza,Manual,Flex,2,58213.200000000004
Jeep,Compass,2023,165306,Cinza,Manual,Diesel,2,93749.79999999999
Ford,Ranger,2000,40482,Preto,Automático,Diesel,4,48606.6
Jeep,Renegade,2017,149189,Vermelho,Manual,Gasolina,2,86895.2
Jeep,Compass,2013,164330,Preto,Manual,Gasolina,2,75658.0
Honda,HR-V,2023,116397,Preto,Automático,Gasolina,4,84903.6
Nissan,Versa,2006,59097,Branco,Automático,Gasolina,2,65345.6
Chevrolet,S10,2009,88631,Preto,Manual,Flex,2,44566.8
Honda,Fit,2008,18302,Azul,Automático,Diesel,4,84440.6
Volkswagen,Polo,2001,75762,Azul,Manual,Gasolina,2,36725.6
Volkswagen,Virtus,2007,40934,Prata,Automático,Diesel,2,57215.2
Fiat,Argo,2021,76439,Prata,Automático,Flex,2,65466.2
Fiat,Toro,2000,42446,Cinza,Automático,Gasolina,2,40168.8
Toyota,Yaris,2019,71635,Vermelho,Manual,Flex,2,95251.0
Volkswagen,Gol,2001,26076,Cinza,Automático,Gasolina,4,41967.8
Nissan,Kicks,2006,180421,Branco,Automático,Diesel,2,40090.8
Honda,Fit,2015,108463,Preto,Automático,Flex,2,70829.4
Ford,EcoSport,2021,46578,Cinza,Automático,Gasolina,4,82949.4
Nissan,Kicks,2003,140798,Preto,Automático,Diesel,4,45964.4
Fiat,Argo,2020,50865,Cinza,Automático,Diesel,2,69541.0
Hyundai,Creta,2016,75076,Preto,Manual,Diesel,4,60775.8
Nissan,Frontier,2003,119471,Cinza,Manual,Gasolina,2,46636.8
Nissan,Kicks,2002,8102,Azul,Manual,Diesel,2,66833.6
Nissan,Frontier,2008,12754,Azul,Automático,Diesel,4,74231.2
Nissan,Kicks,2021,167684,Azul,Automático,Gasolina,2,61458.2
Nissan,Versa,2014,164435,Prata,Automático,Flex,4,53379.0
Fiat,Mobi,2019,115702,Branco,Manual,Diesel,2,56545.6
Volkswagen,Virtus,2002,196849,Cinza,Automático,Gasolina,4,10000.0
Jeep,Renegade,2011,149819,Prata,Automático,Flex,4,79131.2
Nissan,Frontier,2014,178842,Vermelho,Automático,Diesel,2,48657.6
Nissan,Frontier,2019,180956,Cinza,Automático,Gasolina,4,61165.8
Chevrolet,S10,2007,196742,Preto,Automático,Gasolina,2,26650.6
Volkswagen,Gol,2011,93371,Branco,Automático,Diesel,2,44693.8
Jeep,Compass,2020,166466,Prata,Manual,Flex,2,90200.79999999999
Ford,Ranger,2012,60484,Prata,Manual,Flex,2,61614.2
Ford,Ka,2014,43084,Branco,Manual,Flex,4,67908.2
Hyundai,Creta,2010,162165,Cinza,Automático,Diesel,2,39888.0
Renault,Kwid,2016,7179,Preto,Manual,Diesel,4,73515.2
Honda,HR-V,2020,165350,Vermelho,Automático,Flex,4,71631.0
Chevrolet,Onix,2023,45813,Cinza,Automático,Flex,2,74883.4
Volkswagen,Polo,2011,102816,Branco,Manual,Flex,2,48847.8
Volkswagen,Polo,2019,102606,Cinza,Automático,Flex,2,61275.8
Renault,Duster,2017,194900,Cinza,Manual,Gasolina,2,36596.0
Hyundai,HB20S,2015,116331,Branco,Manual,Diesel,4,54068.8
Toyota,Corolla,2002,109264,Branco,Manual,Flex,4,57053.2
Fiat,Cronos,2008,69942,Vermelho,Automático,Gasolina,4,47312.600000000006
Hyundai,HB20,2006,95539,Branco,Automático,Flex,2,46280.2
Jeep,Renegade,2018,19748,Branco,Automático,Flex,2,111715.4
Hyundai,Creta,2004,88688,Branco,Manual,Gasolina,2,43916.399999999994
Renault,Sandero,2018,75127,Prata,Manual,Flex,4,62235.6
Renault,Duster,2009,9742,Branco,Manual,Flex,2,56476.6
Honda,Fit,2019,3411,Branco,Automático,Gasolina,4,107107.8
Chevrolet,Onix Plus,2011,82002,Branco,Automático,Gasolina,2,47233.600000000006
Nissan,Frontier,2007,38464,Vermelho,Automático,Gasolina,4,70917.2
Ford,EcoSport,2002,112067,Cinza,Automático,Gasolina,2,36322.600000000006
Renault,Sandero,2018,29698,Branco,Manual,Gasolina,2,70093.4
Honda,HR-V,2010,124359,Branco,Automático,Flex,4,68457.2
Fiat,Mobi,2007,109416,Vermelho,Automático,Diesel,4,33492.8
Ford,Ka,2012,76011,Cinza,Manual,Gasolina,4,64653.8
Toyota,Corolla,2022,162180,Vermelho,Automático,Diesel,4,79522.0
Volkswagen,Polo,2022,84360,Azul,Automático,Flex,4,62565.0
Fiat,Mobi,2009,71296,Preto,Manual,Gasolina,4,47791.8
Toyota,Yaris,2017,83702,Preto,Automático,Diesel,4,86046.6
Ford,EcoSport,2011,129770,Preto,Manual,Diesel,4,52226.0
Fiat,Argo,2006,47133,Branco,Automático,Diesel,4,42789.4
Honda,Civic,2010,177734,Vermelho,Manual,Diesel,4,52381.2
Toyota,Yaris,2009,193493,Branco,Automático,Diesel,4,52884.4
Volkswagen,Gol,2002,25180,Preto,Manual,Gasolina,2,49614.0
Nissan,Versa,2006,170266,Cinza,Automático,Gasolina,4,41507.8
Honda,HR-V,2003,143597,Cinza,Automático,Gasolina,4,46166.6
Jeep,Renegade,2007,171746,Azul,Manual,Diesel,4,66403.79999999999
Volkswagen,Polo,2007,139994,Vermelho,Manual,Diesel,4,32935.2
Chevrolet,Tracker,2005,193854,Azul,Manual,Flex,4,16651.199999999997
Hyundai,Creta,2012,116048,Cinza,Automático,Diesel,2,53017.4
Chevrolet,S10,2011,165918,Preto,Manual,Flex,2,39336.4
Renault,Kwid,2002,106097,Azul,Automático,Flex,4,33607.600000000006
Nissan,Kicks,2005,67173,Azul,Manual,Gasolina,4,57329.4
Jeep,Renegade,2021,13916,Azul,Automático,Diesel,4,120541.8
Jeep,Compass,2018,161998,Vermelho,Automático,Diesel,4,84861.4
Hyundai,HB20,2010,42941,Vermelho,Manual,Flex,2,62802.8
Toyota,Corolla,2003,60294,Preto,Automático,Flex,4,69809.2
Hyundai,HB20S,2014,19684,Preto,Manual,Diesel,2,72706.2
Renault,Duster,2001,102308,Preto,Manual,Flex,2,26495.399999999998
Chevrolet,S10,2014,148038,Azul,Manual,Diesel,2,42330.399999999994
Jeep,Renegade,2016,188551,Preto,Automático,Diesel,2,80965.8
Chevrolet,Tracker,2001,189393,Vermelho,Automático,Flex,4,19135.4
Volkswagen,Virtus,2006,74011,Cinza,Automático,Gasolina,2,45129.8
Nissan,Versa,2015,93009,Preto,Automático,Diesel,4,73250.2
Fiat,Cronos,2004,35166,Prata,Manual,Flex,2,51850.8
Renault,Duster,2015,53264,Vermelho,Automático,Flex,4,60051.2
Fiat,Toro,2018,3466,Branco,Manual,Flex,4,71130.8
Renault,Duster,2001,21902,Cinza,Automático,Diesel,2,42085.6
Ford,EcoSport,2014,59805,Vermelho,Automático,Diesel,2,70510.0
Nissan,Versa,2003,136435,Preto,Automático,Diesel,2,39428.0
Volkswagen,Virtus,2001,101470,Azul,Automático,Flex,2,28611.0
Nissan,Versa,2022,59397,Prata,Manual,Gasolina,4,84035.6
Toyota,Yaris,2009,2134,Branco,Automático,Gasolina,2,88755.2
Renault,Sandero,2021,116924,Cinza,Manual,Diesel,2,56342.2
Fiat,Cronos,2023,65126,Preto,Manual,Diesel,4,69395.8
Renault,Kwid,2004,181863,Vermelho,Automático,Diesel,4,17242.4
Toyota,Hilux,2017,41379,Vermelho,Automático,Gasolina,4,95293.2
Renault,Duster,,91938,Cinza,Manual,Gasolina,4,32079.399999999994
Nissan,Frontier,2000,85609,Prata,Automático,Diesel,4,52001.2
Honda,Fit,2017,37723,Azul,Automático,Flex,2,90483.4
Renault,Kwid,2019,172238,Preto,Manual,Gasolina,2,44889.4
Ford,Ranger,2005,89292,Cinza,Automático,Diesel,2,52096.6
Ford,Ranger,2019,85310,Cinza,Automático,Gasolina,4,70726.0
Jeep,Renegade,2019,89170,Vermelho,Automático,Flex,2,104357.0
Ford,EcoSport,2013,7249,Cinza,Manual,Flex,2,81910.2
Renault,Duster,2009,3796,Branco,Manual,Gasolina,2,59410.8
Renault,Duster,2017,149990,Branco,Manual,Diesel,4,43158.0
Honda,Civic,2008,18564,Preto,Automático,Gasolina,4,80325.2
Ford,EcoSport,2011,94322,Cinza,Automático,Diesel,2,52951.6
Chevrolet,S10,2009,118915,Vermelho,Manual,Gasolina,2,39364.0
Renault,Sandero,2023,91509,Azul,Automático,Flex,2,67376.2
Volkswagen,Gol,2023,127129,Preto,Manual,Gasolina,2,59731.2
Volkswagen,Gol,2020,198054,Prata,Manual,Diesel,4,42834.2
Fiat,Mobi,2018,197559,Vermelho,Automático,Diesel,4,36560.2
Honda,Fit,2005,53173,Prata,Manual,Flex,4,72814.4
Toyota,Corolla,2013,129829,Preto,Automático,Diesel,4,73007.2
Chevrolet,Onix,2007,198325,Branco,Automático,Diesel,4,20000.0
Renault,Kwid,2022,184466,Vermelho,Automático,Flex,2,40043.799999999996
Nissan,Frontier,2013,118493,Azul,Manual,Diesel,4,59671.4
Hyundai,HB20,2010,142462,Vermelho,Automático,Diesel,4,42676.600000000006
Hyundai,HB20S,2023,56627,Preto,Automático,Gasolina,2,77508.6
Toyota,Yaris,2015,162022,Vermelho,Automático,Gasolina,4,72371.6
Jeep,Compass,2019,194035,Vermelho,Automático,Gasolina,2,79902.0
Nissan,Versa,2005,175765,Preto,Manual,Gasolina,4,40920.0
Hyundai,HB20,2014,150672,Cinza,Manual,Gasolina,4,43705.600000000006
Toyota,Hilux,2014,194158,Preto,Automático,Gasolina,4,58823.4
Hyundai,HB20,2013,77478,Vermelho,Automático,Gasolina,2,61863.4
