Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,idade_carro
Honda,HR-V,2018,84732,Branco,Manual,Diesel,2,83693.6,8
Toyota,Hilux,2018,147128,Cinza,Automático,Diesel,4,82253.4,8
Chevrolet,Onix Plus,2018,115092,Prata,Manual,Gasolina,2,56111.6,8
Ford,Ranger,2018,96765,Preto,Automático,Flex,4,63716.0,8
Renault,Sandero,2018,69724,Preto,Manual,Flex,4,64012.2,8
Nissan,Frontier,2018,139585,Cinza,Automático,Flex,4,63378.0,8
Volkswagen,Virtus,2018,37352,Preto,Automático,Diesel,4,72153.6,8
Honda,Fit,2018,70637,Preto,Automático,Gasolina,4,89528.6,8
Jeep,Renegade,2018,135510,Preto,Automático,Flex,4,88074.0,8
Hyundai,Creta,2018,109344,Azul,Manual,Gasolina,2,64672.2,8
Chevrolet,S10,2018,116985,Prata,Manual,Diesel,2,54047.0,8
Volkswagen,Virtus,2018,71799,Branco,Automático,Diesel,2,65552.2,8
Ford,Ka,2018,41392,Cinza,Manual,Gasolina,2,79552.6,8
Renault,Kwid,2018,53763,Vermelho,Manual,Gasolina,4,64616.4,8
Ford,EcoSport,2018,14020,Vermelho,Manual,Gasolina,4,81644.0,8
Jeep,Compass,2018,149317,Prata,Automático,Diesel,2,82929.6,8
Renault,Duster,2018,108868,Vermelho,Automático,Flex,4,51144.4,8
Toyota,Corolla,2018,192860,Prata,Automático,Flex,2,64399.0,8
Volkswagen,Polo,2018,52133,Azul,Manual,Gasolina,4,61669.4,8
Honda,Civic,2018,124272,Branco,Manual,Flex,2,72302.6,8
Renault,Kwid,2018,83508,Cinza,Manual,Flex,2,60591.4,8
Volkswagen,Gol,2018,182974,Prata,Manual,Flex,4,39900.2,8
Fiat,Cronos,2018,95303,Prata,Manual,Diesel,4,51466.4,8
Chevrolet,Onix,2018,16684,Cinza,Manual,Flex,2,76624.2,8
Volkswagen,Polo,2018,25270,Vermelho,Manual,Flex,4,74008.0,8
Chevrolet,S10,2018,135394,Cinza,Manual,Gasolina,2,55731.2,8
Renault,Sandero,2018,123376,Branco,Manual,Flex,4,44720.8,8
Chevrolet,Onix,2018,85401,Prata,Manual,Gasolina,4,66849.8,8
Chevrolet,Onix,2018,100614,Azul,Automático,Flex,4,60903.2,8
Volkswagen,T-Cross,2018,30898,Azul,Manual,Gasolina,2,75393.4,8
Nissan,Frontier,2018,177792,Prata,Manual,Gasolina,2,58496.6,8
Volkswagen,Virtus,2018,176445,Cinza,Manual,Gasolina,4,42665.0,8
Hyundai,HB20,2018,21048,Cinza,Automático,Gasolina,2,73429.4,8
Ford,EcoSport,2018,142176,Cinza,Manual,Gasolina,2,57296.8,8
Hyundai,Creta,2018,157120,Azul,Manual,Flex,4,55529.0,8
Toyota,Yaris,2018,153259,Vermelho,Manual,Gasolina,4,72454.20000000001,8
Fiat,Mobi,2018,109865,Cinza,Manual,Gasolina,2,57827.0,8
Nissan,Kicks,2018,7649,Prata,Manual,Flex,2,90762.2,8
Hyundai,Creta,2018,171843,Azul,Automático,Gasolina,2,51392.4,8
Volkswagen,Polo,2018,48478,Cinza,Automático,Gasolina,4,71570.4,8
Honda,HR-V,2018,28972,Azul,Automático,Gasolina,2,99398.6,8
Jeep,Compass,2018,168185,Cinza,Automático,Gasolina,4,82945.0,8
Toyota,Yaris,2018,98264,Azul,Automático,Flex,2,92014.2,8
Fiat,Cronos,2018,113631,Vermelho,Automático,Gasolina,2,55965.8,8
Renault,Kwid,2018,91676,Azul,Manual,Diesel,4,51244.8,8
Honda,Fit,2018,71986,Preto,Automático,Gasolina,2,92446.8,8
Toyota,Hilux,2018,165390,Branco,Automático,Flex,2,69641.0,8
Ford,Ranger,2018,139722,Branco,Manual,Diesel,4,60392.6,8
Fiat,Cronos,2018,157349,Vermelho,Automático,Flex,4,39908.2,8
Chevrolet,Onix Plus,2018,12726,Vermelho,Automático,Flex,2,80801.8,8
Jeep,Renegade,2018,183118,Cinza,Automático,Diesel,4,80935.4,8
Honda,Civic,2018,48993,Preto,Manual,Gasolina,2,93464.4,8
Chevrolet,Onix,2018,65800,Vermelho,Manual,Diesel,2,61256.0,8
Jeep,Renegade,2018,143606,Branco,Automático,Diesel,2,89937.8,8
Jeep,Compass,2018,187729,Azul,Manual,Gasolina,2,79493.2,8
Ford,EcoSport,2018,85702,Preto,Manual,Flex,4,72317.6,8
Renault,Duster,2018,190291,Vermelho,Automático,Flex,2,39435.8,8
Volkswagen,Polo,2018,60461,Azul,Automático,Diesel,4,62810.8,8
Fiat,Mobi,2018,55615,Azul,Manual,Gasolina,4,67122.0,8
Volkswagen,T-Cross,2018,160492,Azul,Manual,Diesel,2,49728.600000000006,8
Renault,Sandero,2018,13490,Vermelho,Manual,Flex,2,67702.0,8
Jeep,Renegade,2018,179828,Preto,Manual,Diesel,2,83424.4,8
Volkswagen,Gol,2018,144097,Branco,Automático,Flex,2,45993.6,8
Toyota,Yaris,2018,17757,Prata,Automático,Gasolina,4,106704.6,8
Renault,Kwid,2018,120324,Cinza,Automático,Flex,4,47668.2,8
Hyundai,Creta,2018,5108,Azul,Manual,Gasolina,4,85134.4,8
Honda,Fit,2018,135186,Vermelho,Manual,Gasolina,4,72858.8,8
Ford,Ranger,2018,72146,Prata,Automático,Gasolina,4,76019.8,8
Nissan,Frontier,2018,75145,Vermelho,Automático,Flex,4,79690.0,8
Hyundai,HB20,2018,176046,Preto,Manual,Diesel,2,44900.8,8
Volkswagen,Gol,2018,108500,Cinza,Automático,Gasolina,2,58830.0,8
Ford,EcoSport,2018,77152,Azul,Automático,Gasolina,4,68540.6,8
Fiat,Mobi,2018,158632,Branco,Automático,Gasolina,4,42022.6,8
Honda,Civic,2018,183490,Preto,Automático,Gasolina,4,67896.0,8
Jeep,Renegade,2018,134979,Branco,Manual,Flex,4,89151.2,8
Jeep,Renegade,2018,58263,Vermelho,Manual,Flex,4,105881.4,8
Volkswagen,Polo,2018,188861,Prata,Manual,Diesel,2,37891.8,8
Hyundai,HB20S,2018,9821,Azul,Manual,Flex,4,80880.8,8
Renault,Kwid,2018,102035,Prata,Automático,Flex,2,55584.0,8
Chevrolet,S10,2018,497,Cinza,Manual,Diesel,2,74946.6,8
Honda,Fit,2018,71981,Preto,Automático,Flex,2,92431.8,8
Toyota,Hilux,2018,32548,Prata,Automático,Gasolina,2,100910.4,8
Ford,Ranger,2018,39212,Prata,Manual,Gasolina,4,75055.6,8
Jeep,Renegade,2018,120759,Branco,Automático,Diesel,4,94618.2,8
Volkswagen,Polo,2018,94805,Cinza,Manual,Flex,4,56148.0,8
Nissan,Kicks,2018,70446,Cinza,Automático,Flex,4,75531.8,8
Hyundai,Creta,2018,131185,Cinza,Manual,Diesel,2,60087.0,8
Ford,Ranger,2018,134482,Azul,Automático,Gasolina,2,57526.6,8
Volkswagen,Polo,2018,32837,Vermelho,Manual,Gasolina,4,68524.6,8
Ford,Ranger,2018,8139,Vermelho,Automático,Gasolina,2,90148.2,8
Fiat,Toro,2018,124805,Prata,Manual,Diesel,4,48104.0,8
Chevrolet,Onix,2018,106297,Vermelho,Automático,Diesel,4,55534.600000000006,8
Toyota,Yaris,2018,60293,Preto,Automático,Diesel,4,98609.4,8
Hyundai,HB20S,2018,21185,Azul,Automático,Gasolina,2,81148.0,8
Fiat,Mobi,2018,187822,Cinza,Automático,Diesel,2,35329.6,8
Hyundai,Creta,2018,38197,Azul,Manual,Gasolina,2,75833.6,8
Fiat,Cronos,2018,148427,Prata,Automático,Flex,2,45033.600000000006,8
Hyundai,Creta,2018,126202,Preto,Manual,Diesel,2,58226.6,8
Chevrolet,S10,2018,79864,Azul,Manual,Flex,2,64102.2,8
Volkswagen,Polo,2018,106017,Azul,Automático,Diesel,4,53061.600000000006,8
Volkswagen,Gol,2018,77240,Branco,Manual,Diesel,2,56944.0,8
Volkswagen,Polo,2018,52169,Preto,Automático,Diesel,2,70241.2,8
Hyundai,HB20,2018,81059,Vermelho,Automático,Flex,2,70590.2,8
Jeep,Renegade,2018,167647,Cinza,Automático,Flex,4,88321.6,8
Nissan,Frontier,2018,2272,Branco,Manual,Flex,4,92028.6,8
Renault,Kwid,2018,150042,Vermelho,Automático,Flex,4,44529.6,8
Toyota,Hilux,2018,43369,Branco,Automático,Flex,2,98938.2,8
Chevrolet,S10,2018,62637,Vermelho,Automático,Flex,2,70095.6,8
Fiat,Cronos,2018,77413,Azul,Manual,Flex,4,55046.4,8
Chevrolet,S10,2018,11179,Prata,Manual,Flex,4,73657.2,8
Toyota,Yaris,2018,166881,Cinza,Automático,Gasolina,4,76121.8,8
Honda,HR-V,2018,67414,Cinza,Automático,Flex,2,85029.2,8
Volkswagen,Gol,2018,51862,Preto,Automático,Diesel,4,62473.600000000006,8
Fiat,Cronos,2018,113612,Preto,Manual,Diesel,4,49980.600000000006,8
Volkswagen,T-Cross,2018,135870,Cinza,Manual,Diesel,4,52403.0,8
Nissan,Kicks,2018,86175,Cinza,Manual,Gasolina,2,77191.0,8
Fiat,Argo,2018,191038,Cinza,Automático,Gasolina,4,32167.399999999998,8
Jeep,Compass,2018,68334,Vermelho,Manual,Gasolina,4,101005.2,8
Jeep,Renegade,2018,182156,Branco,Automático,Diesel,4,85035.79999999999,8
Toyota,Corolla,2018,10470,Branco,Automático,Flex,4,100877.0,8
Toyota,Hilux,2018,31354,Prata,Manual,Diesel,4,104733.2,8
Volkswagen,Polo,2018,90633,Azul,Automático,Diesel,4,54072.4,8
Hyundai,HB20S,2018,166488,Prata,Manual,Flex,4,49728.4,8
Jeep,Compass,2018,88915,Prata,Manual,Gasolina,4,102848.0,8
Hyundai,HB20S,2018,191594,Azul,Manual,Diesel,4,40249.2,8
Ford,Ranger,2018,61579,Branco,Automático,Flex,2,74277.2,8
Honda,HR-V,2018,28635,Azul,Manual,Gasolina,4,100317.0,8
Hyundai,HB20,2018,165653,Vermelho,Automático,Diesel,4,51615.4,8
Volkswagen,Polo,2018,57155,Cinza,Automático,Flex,2,69644.0,8
Fiat,Mobi,2018,67928,Branco,Manual,Flex,4,64809.4,8
Toyota,Hilux,2018,11106,Preto,Manual,Diesel,4,107990.8,8
Toyota,Corolla,2018,13417,Azul,Automático,Flex,2,102548.6,8
Ford,EcoSport,2018,141459,Branco,Manual,Flex,4,61017.2,8
Volkswagen,Polo,2018,115730,Vermelho,Manual,Flex,2,51975.0,8
Ford,EcoSport,2018,127005,Azul,Automático,Gasolina,2,62395.0,8
Honda,Fit,2018,78924,Azul,Manual,Flex,2,82312.2,8
Ford,Ka,2018,189986,Vermelho,Manual,Diesel,2,45665.8,8
Fiat,Mobi,2018,165763,Azul,Manual,Flex,4,42424.4,8
Fiat,Mobi,2018,112495,Preto,Automático,Diesel,4,49542.0,8
Nissan,Frontier,2018,153026,Vermelho,Automático,Flex,4,57205.8,8
Honda,HR-V,2018,172117,Azul,Automático,Gasolina,2,67860.6,8
Nissan,Frontier,2018,13576,Vermelho,Manual,Diesel,2,89347.8,8
Ford,Ka,2018,68147,Branco,Automático,Gasolina,4,69083.6,8
Toyota,Yaris,2018,12746,Prata,Manual,Gasolina,2,100318.8,8
Nissan,Versa,2018,115764,Vermelho,Manual,Diesel,2,71119.2,8
Renault,Duster,2018,146081,Azul,Automático,Flex,2,46745.8,8
Volkswagen,Gol,2018,169964,Cinza,Manual,Diesel,2,47661.2,8
Volkswagen,T-Cross,2018,24488,Vermelho,Manual,Gasolina,2,69299.4,8
Jeep,Renegade,2018,98989,Preto,Automático,Gasolina,2,94384.2,8
Volkswagen,Polo,2018,56804,Preto,Manual,Gasolina,4,67464.2,8
Hyundai,Creta,2018,132817,Preto,Manual,Flex,4,53845.6,8
Ford,EcoSport,2018,41929,Preto,Automático,Diesel,2,78691.2,8
Volkswagen,Polo,2018,44659,Cinza,Automático,Flex,4,64513.2,8
Nissan,Versa,2018,3830,Azul,Automático,Diesel,4,91925.0,8
Chevrolet,Onix,2018,161749,Prata,Manual,Diesel,2,45757.2,8
Nissan,Kicks,2018,191180,Branco,Manual,Gasolina,2,50009.0,8
Ford,Ka,2018,69642,Cinza,Automático,Flex,2,77185.6,8
Honda,HR-V,2018,184426,Prata,Manual,Flex,2,65992.8,8
Volkswagen,Polo,2018,47368,Branco,Automático,Gasolina,2,70581.4,8
Jeep,Renegade,2018,142953,Cinza,Automático,Diesel,2,89035.4,8
Hyundai,Creta,2018,38682,Cinza,Automático,Flex,4,78891.6,8
Ford,Ka,2018,73749,Preto,Manual,Diesel,2,69716.2,8
Chevrolet,Tracker,2018,137592,Branco,Automático,Diesel,2,52561.6,8
Fiat,Argo,2018,85731,Prata,Manual,Diesel,2,54636.8,8
Jeep,Renegade,2018,58704,Azul,Automático,Diesel,4,105255.2,8
Jeep,Compass,2018,3340,Preto,Manual,Flex,4,113202.0,8
Volkswagen,Polo,2018,151567,Preto,Manual,Diesel,4,45838.6,8
Renault,Kwid,2018,164816,Azul,Manual,Gasolina,2,36692.8,8
Renault,Kwid,2018,144594,Vermelho,Manual,Diesel,2,45683.2,8
Chevrolet,Onix Plus,2018,23084,Vermelho,Automático,Gasolina,2,76139.2,8
Toyota,Hilux,2018,176436,Preto,Manual,Diesel,4,71138.79999999999,8
Volkswagen,Virtus,2018,97364,Vermelho,Automático,Flex,2,59760.2,8
Fiat,Toro,2018,37939,Cinza,Automático,Diesel,2,71242.2,8
Chevrolet,Onix Plus,2018,184530,Azul,Manual,Flex,2,43665.0,8
Jeep,Renegade,2018,70886,Preto,Automático,Diesel,2,99325.8,8
Volkswagen,Gol,2018,10091,Vermelho,Manual,Diesel,2,69998.8,8
Fiat,Cronos,2018,151843,Cinza,Manual,Diesel,2,49115.4,8
Jeep,Renegade,2018,19748,Branco,Automático,Flex,2,111715.4,8
Renault,Sandero,2018,75127,Prata,Manual,Flex,4,62235.6,8
Honda,HR-V,2018,184714,Prata,Automático,Flex,4,67099.2,8
Toyota,Yaris,2018,131692,Branco,Automático,Flex,4,83088.6,8
Nissan,Versa,2018,186889,Branco,Manual,Gasolina,4,52775.2,8
Honda,Fit,2018,54780,Branco,Automático,Gasolina,2,95913.0,8
Fiat,Cronos,2018,11990,Vermelho,Manual,Gasolina,4,74315.0,8
Nissan,Kicks,2018,123374,Vermelho,Automático,Diesel,2,68008.2,8
Hyundai,Creta,2018,2529,Preto,Automático,Diesel,2,82520.2,8
Ford,Ranger,2018,126267,Branco,Manual,Flex,2,58886.600000000006,8
Ford,EcoSport,2018,139293,Cinza,Manual,Gasolina,2,54238.4,8
Toyota,Corolla,2018,1280,Azul,Automático,Gasolina,2,108776.0,8
Chevrolet,Tracker,2018,89197,Prata,Automático,Diesel,2,59087.6,8
Honda,HR-V,2018,58986,Prata,Automático,Flex,2,85973.8,8
Chevrolet,Onix,2018,185366,Azul,Manual,Diesel,2,41606.8,8
Volkswagen,T-Cross,2018,194523,Azul,Automático,Gasolina,4,40998.4,8
Hyundai,HB20,2018,12374,Preto,Automático,Flex,2,81403.2,8
Jeep,Renegade,2018,181454,Azul,Automático,Flex,2,76248.2,8
Ford,EcoSport,2018,188044,Cinza,Manual,Diesel,4,52072.2,8
Hyundai,HB20,2018,82293,Azul,Automático,Diesel,2,64528.4,8
Toyota,Corolla,2018,15438,Cinza,Automático,Diesel,2,100043.4,8
Volkswagen,Polo,2018,58314,Vermelho,Automático,Flex,4,63201.2,8
Volkswagen,T-Cross,2018,199014,Azul,Manual,Flex,4,35116.2,8
Nissan,Frontier,2018,78203,Preto,Automático,Gasolina,4,78036.4,8
Jeep,Compass,2018,36264,Cinza,Automático,Diesel,4,113067.2,8
Renault,Duster,2018,146997,Prata,Manual,Diesel,4,41243.6,8
Nissan,Kicks,2018,85643,Prata,Manual,Gasolina,2,77187.4,8
Chevrolet,S10,2018,42810,Azul,Automático,Gasolina,4,65845.0,8
Nissan,Frontier,2018,64347,Cinza,Manual,Gasolina,2,81336.6,8
Toyota,Hilux,2018,9238,Preto,Manual,Flex,4,107270.4,8
Toyota,Hilux,2018,152598,Cinza,Manual,Diesel,2,79793.4,8
Jeep,Compass,2018,169080,Branco,Automático,Gasolina,4,81054.0,8
Nissan,Kicks,2018,69092,Azul,Automático,Diesel,2,82473.6,8
Toyota,Yaris,2018,81402,Branco,Manual,Gasolina,2,90981.6,8
Nissan,Versa,2018,74396,Vermelho,Manual,Diesel,2,75956.8,8
Honda,HR-V,2018,142425,Vermelho,Automático,Gasolina,4,77820.0,8
Fiat,Mobi,2018,197559,Vermelho,Automático,Diesel,4,36560.2,8
Ford,Ranger,2018,181006,Azul,Manual,Gasolina,2,53498.8,8
Toyota,Corolla,2018,135891,Preto,Manual,Gasolina,2,75795.8,8
Nissan,Versa,2018,122351,Vermelho,Automático,Diesel,4,63773.8,8
Fiat,Toro,2018,99156,Vermelho,Automático,Flex,4,54438.8,8
Ford,Ranger,2018,36798,Vermelho,Automático,Gasolina,4,78737.4,8
Hyundai,HB20,2018,63001,Prata,Manual,Diesel,4,73251.8,8
Fiat,Mobi,2018,179859,Branco,Automático,Flex,4,44012.2,8
Toyota,Hilux,2018,15622,Preto,Manual,Gasolina,4,101479.6,8
Renault,Sandero,2018,55450,Prata,Manual,Gasolina,2,63771.0,8
Fiat,Mobi,2018,194209,Prata,Manual,Flex,2,38608.2,8
Honda,Civic,2018,127748,Branco,Manual,Flex,4,76285.4,8
Chevrolet,Tracker,2018,148893,Preto,Manual,Flex,2,52773.4,8
Renault,Duster,2018,104726,Prata,Manual,Gasolina,4,48252.8,8
Chevrolet,Onix Plus,2018,84059,Branco,Manual,Diesel,4,61056.2,8
Hyundai,Creta,2018,81174,Cinza,Manual,Diesel,2,62747.2,8
Toyota,Hilux,2018,186825,Azul,Manual,Gasolina,2,74246.0,8
Nissan,Versa,2018,74577,Preto,Automático,Gasolina,4,79898.6,8
Toyota,Hilux,2018,51055,Preto,Automático,Diesel,2,98104.0,8
Nissan,Kicks,2018,50670,Cinza,Automático,Gasolina,2,79538.0,8
Renault,Sandero,2018,59382,Preto,Automático,Gasolina,2,61890.6,8
Chevrolet,Tracker,2018,124887,Vermelho,Manual,Gasolina,2,51782.6,8
Fiat,Cronos,2018,79095,Preto,Automático,Diesel,2,58645.0,8
Ford,Ka,2018,20674,Preto,Manual,Flex,2,86341.2,8
Jeep,Compass,2018,143579,Cinza,Automático,Diesel,2,83825.2,8
Fiat,Toro,2018,164010,Preto,Automático,Flex,2,43521.0,8
Hyundai,HB20,2018,26358,Vermelho,Manual,Flex,2,72704.4,8
Nissan,Frontier,2018,23103,Preto,Automático,Gasolina,4,91961.4,8
Jeep,Compass,2018,149111,Prata,Automático,Diesel,4,88396.8,8
Honda,Civic,2018,151817,Prata,Automático,Gasolina,2,72556.6,8
Renault,Kwid,2018,174154,Cinza,Manual,Gasolina,2,36538.2,8
Fiat,Toro,2018,120124,Azul,Automático,Flex,2,55447.2,8
Nissan,Versa,2018,13163,Prata,Automático,Gasolina,4,85422.4,8
Volkswagen,T-Cross,2018,91045,Cinza,Automático,Gasolina,2,58602.0,8
Fiat,Cronos,2018,137840,Branco,Automático,Gasolina,4,44422.0,8
Jeep,Renegade,2018,156546,Cinza,Manual,Flex,4,88096.8,8
Fiat,Cronos,2018,44515,Cinza,Manual,Flex,2,65348.0,8
Toyota,Corolla,2018,49158,Prata,Automático,Flex,2,94513.4,8
Ford,EcoSport,2018,67041,Cinza,Manual,Gasolina,2,74480.8,8
Fiat,Toro,2018,17615,Cinza,Manual,Diesel,2,70756.0,8
Jeep,Compass,2018,63605,Prata,Manual,Diesel,4,99549.0,8
Nissan,Kicks,2018,61666,Branco,Manual,Diesel,4,81870.8,8
Renault,Kwid,2018,14703,Azul,Automático,Flex,4,71392.4,8
Toyota,Hilux,2018,30128,Preto,Manual,Gasolina,2,99516.4,8
Toyota,Hilux,2018,171833,Prata,Manual,Diesel,2,76079.4,8
Toyota,Corolla,2018,198738,Preto,Manual,Flex,4,68259.4,8
Ford,EcoSport,2018,132326,Azul,Manual,Diesel,4,63327.8,8
Honda,Civic,2018,4999,Branco,Automático,Diesel,4,100030.2,8
Nissan,Frontier,2018,174133,Preto,Automático,Gasolina,2,53276.4,8
Honda,Fit,2018,85230,Prata,Manual,Diesel,2,87904.0,8
Volkswagen,Polo,2018,84636,Branco,Manual,Gasolina,2,60030.8,8
Jeep,Compass,2018,152931,Cinza,Manual,Flex,2,89997.8,8
Nissan,Versa,2018,52984,Azul,Automático,Flex,4,78776.2,8
Volkswagen,Polo,2018,5640,Vermelho,Automático,Gasolina,2,78950.0,8
Volkswagen,T-Cross,2018,170089,Branco,Automático,Flex,4,39090.2,8
Renault,Kwid,2018,42690,Vermelho,Automático,Flex,4,66371.0,8
Honda,Fit,2018,62439,Preto,Manual,Gasolina,2,89671.2,8
Chevrolet,S10,2018,25099,Azul,Automático,Flex,2,70028.2,8
Nissan,Versa,2018,1229,Preto,Manual,Flex,2,91525.2,8
Ford,EcoSport,2018,59962,Vermelho,Manual,Gasolina,4,77048.6,8
Honda,Civic,2018,26333,Prata,Manual,Gasolina,2,100732.4,8
Fiat,Toro,2018,33991,Azul,Automático,Gasolina,4,71304.8,8
Honda,Fit,2018,23162,Branco,Automático,Diesel,4,92527.6,8
Renault,Sandero,2018,29698,Branco,Manual,Gasolina,2,70093.4,8
Fiat,Mobi,2018,160451,Preto,Manual,Diesel,2,44762.8,8
Ford,EcoSport,2018,4430,Preto,Manual,Gasolina,4,89778.0,8
Jeep,Compass,2018,161998,Vermelho,Automático,Diesel,4,84861.4,8
Fiat,Toro,2018,3466,Branco,Manual,Flex,4,71130.8,8
Toyota,Corolla,2018,131356,Azul,Manual,Flex,4,83549.8,8
Chevrolet,Onix,2018,5722,Azul,Automático,Flex,4,75200.6,8
Volkswagen,Virtus,2018,50094,Preto,Automático,Diesel,4,69987.2,8
Ford,Ka,2018,46923,Vermelho,Automático,Gasolina,4,73258.4,8
Chevrolet,S10,2018,42588,Preto,Manual,Diesel,4,74756.4,8
Ford,EcoSport,2018,178632,Vermelho,Manual,Flex,4,50502.6,8
Toyota,Yaris,2018,197780,Cinza,Manual,Diesel,2,67702.0,8
Hyundai,Creta,2018,111778,Branco,Manual,Flex,4,58073.4,8
Honda,Civic,2018,186880,Branco,Manual,Diesel,4,62996.0,8
Volkswagen,Polo,2018,76747,Preto,Manual,Gasolina,2,58907.6,8
Renault,Kwid,2018,157372,Prata,Automático,Diesel,2,41625.6,8
Jeep,Renegade,2019,12231,Azul,Automático,Gasolina,4,117165.8,7
Volkswagen,Polo,2019,102606,Cinza,Automático,Flex,2,61275.8,7
Honda,Fit,2019,82942,Azul,Automático,Flex,2,86808.6,7
Nissan,Versa,2019,162103,Prata,Manual,Gasolina,4,56355.4,7
Jeep,Renegade,2019,139570,Cinza,Manual,Flex,2,93437.0,7
Chevrolet,Onix Plus,2019,108469,Cinza,Automático,Flex,2,58467.2,7
Volkswagen,Gol,2019,155663,Prata,Automático,Flex,4,43772.4,7
Volkswagen,Polo,2019,134443,Cinza,Manual,Gasolina,2,51753.4,7
Renault,Kwid,2019,193932,Azul,Manual,Flex,4,37065.600000000006,7
Jeep,Renegade,2019,167727,Preto,Automático,Diesel,4,83828.6,7
Fiat,Argo,2019,149865,Prata,Automático,Gasolina,2,50216.0,7
Hyundai,Creta,2019,112956,Prata,Automático,Gasolina,4,64809.8,7
Volkswagen,T-Cross,2019,114365,Vermelho,Automático,Diesel,2,51285.0,7
Fiat,Cronos,2019,120127,Vermelho,Automático,Gasolina,4,55797.600000000006,7
Fiat,Toro,2019,10370,Vermelho,Automático,Diesel,2,79380.0,7
Jeep,Renegade,2019,50014,Cinza,Manual,Gasolina,4,110152.2,7
Nissan,Frontier,2019,59671,Azul,Manual,Gasolina,2,84050.8,7
Nissan,Versa,2019,145205,Prata,Manual,Diesel,2,67763.0,7
Hyundai,Creta,2019,190779,Branco,Automático,Gasolina,4,45541.2,7
Jeep,Compass,2019,193253,Vermelho,Manual,Flex,2,80295.4,7
Fiat,Cronos,2019,157247,Preto,Manual,Gasolina,4,44411.6,7
Honda,HR-V,2019,30795,Vermelho,Manual,Flex,4,96185.0,7
Renault,Kwid,2019,143207,Azul,Manual,Flex,4,42102.600000000006,7
Fiat,Cronos,2019,127540,Azul,Automático,Gasolina,2,46207.0,7
Hyundai,Creta,2019,74955,Cinza,Automático,Diesel,2,67556.0,7
Renault,Kwid,2019,56257,Branco,Automático,Diesel,2,66779.6,7
Nissan,Kicks,2019,46917,Vermelho,Automático,Gasolina,4,80490.6,7
Toyota,Corolla,2019,117124,Cinza,Manual,Gasolina,4,80839.2,7
Toyota,Corolla,2019,78014,Cinza,Automático,Flex,2,91753.2,7
Volkswagen,Gol,2019,138049,Preto,Automático,Flex,4,51811.2,7
Jeep,Compass,2019,11598,Vermelho,Manual,Gasolina,4,113076.4,7
Nissan,Versa,2019,32259,Preto,Automático,Gasolina,2,88694.2,7
Nissan,Frontier,2019,131755,Branco,Manual,Gasolina,4,68664.0,7
Chevrolet,Onix Plus,2019,42293,Azul,Automático,Gasolina,2,72947.4,7
Jeep,Renegade,2019,177997,Prata,Automático,Flex,2,81957.6,7
Ford,Ranger,2019,139425,Preto,Automático,Diesel,4,63080.0,7
Honda,Civic,2019,104148,Vermelho,Manual,Gasolina,4,78857.4,7
Volkswagen,Polo,2019,169390,Vermelho,Automático,Gasolina,2,40760.0,7
Volkswagen,T-Cross,2019,195607,Preto,Manual,Diesel,2,34580.6,7
Renault,Kwid,2019,172238,Preto,Manual,Gasolina,2,44889.4,7
Ford,Ranger,2019,85310,Cinza,Automático,Gasolina,4,70726.0,7
Jeep,Renegade,2019,89170,Vermelho,Automático,Flex,2,104357.0,7
Nissan,Frontier,2019,150164,Cinza,Manual,Flex,2,67429.20000000001,7
Chevrolet,Onix,2019,126832,Branco,Manual,Flex,4,57769.600000000006,7
Jeep,Renegade,2019,176946,Cinza,Automático,Diesel,2,80080.8,7
Volkswagen,Virtus,2019,197658,Cinza,Manual,Diesel,2,43266.4,7
Ford,EcoSport,2019,70388,Preto,Manual,Diesel,4,72096.4,7
Renault,Duster,2019,199791,Branco,Manual,Diesel,2,39535.8,7
Toyota,Corolla,2019,195249,Prata,Automático,Diesel,4,70949.20000000001,7
Renault,Sandero,2019,139555,Azul,Manual,Flex,4,43159.0,7
Nissan,Frontier,2019,38353,Vermelho,Automático,Flex,2,84288.4,7
Honda,Fit,2019,75511,Azul,Manual,Flex,2,85914.8,7
Volkswagen,Polo,2019,73210,Prata,Automático,Flex,4,59003.0,7
Chevrolet,Tracker,2019,118160,Vermelho,Manual,Gasolina,4,53223.0,7
Fiat,Toro,2019,109502,Branco,Automático,Diesel,2,52238.600000000006,7
Jeep,Renegade,2019,198693,Preto,Automático,Flex,2,75770.4,7
Volkswagen,Polo,2019,71520,Cinza,Manual,Flex,2,68934.0,7
Renault,Sandero,2019,196618,Azul,Automático,Diesel,2,38831.4,7
Renault,Kwid,2019,162348,Branco,Manual,Flex,4,40901.4,7
Fiat,Argo,2019,37713,Cinza,Automático,Flex,2,66639.4,7
Nissan,Versa,2019,140057,Vermelho,Automático,Diesel,4,68410.6,7
Honda,Fit,2019,173403,Prata,Automático,Flex,2,72015.4,7
Volkswagen,Polo,2019,77096,Branco,Manual,Flex,2,61013.8,7
Toyota,Hilux,2019,175590,Branco,Manual,Diesel,2,72176.0,7
Fiat,Toro,2019,28544,Prata,Manual,Diesel,2,75121.2,7
Fiat,Cronos,2019,78593,Prata,Manual,Gasolina,4,57206.4,7
Volkswagen,Virtus,2019,132432,Preto,Automático,Diesel,4,54530.600000000006,7
Volkswagen,Gol,2019,169987,Branco,Automático,Gasolina,2,47187.6,7
Ford,EcoSport,2019,118410,Vermelho,Automático,Diesel,4,62994.0,7
